Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
VRNS,"Varonis Systems, Inc.",44.205,USD,-0.5064145847400437,497832,0.39585330164802107,4971777245.8433485,USD,,-0.7537,USD,25.72920772566022,0,Technology services,Buy
ACT,"Enact Holdings, Inc.",32.28,USD,-0.308832612723908,122868,0.5729639792056437,4957861603.100678,USD,7.5204435850243465,4.2923,USD,6.962545789827803,2.20815,Finance,Buy
PONY,Pony AI Inc.,14.91,USD,3.9024390243902474,490122,0.5665775627322679,4949974471,USD,,-0.4645,USD,-23.274946921443735,0,Technology services,Strong buy
IDCC,"InterDigital, Inc.",194.48,USD,0.39231881065454827,123937,0.3384726305454774,4928849563.524674,USD,20.771785916455723,9.3627,USD,30.50514343062642,0.851745,Technology services,Buy
ESGR,Enstar Group Limited,323.29,USD,0.3850333799099547,85805,0.8075757105169783,4924356289.543301,USD,4.893899164090718,66.0598,USD,57.932384843609164,0,Finance,Neutral
NXST,"Nexstar Media Group, Inc.",158.4413,USD,0.29834778755460756,139168,0.2826839045998697,4915156274.645348,USD,8.895749232211736,17.8109,USD,53.27928811779793,4.27929,Consumer services,Buy
ROAD,"Construction Partners, Inc.",87.52,USD,-1.0626271761247996,216212,0.4568606540351636,4890381072.401538,USD,66.78876678876678,1.3104,USD,40.16472349983956,0,Industrial services,Buy
ITRI,"Itron, Inc.",108.38,USD,-0.1841959845275399,75085,0.18455181940295023,4886807581.028734,USD,22.193099211631004,4.8835,USD,198.7581059586443,0,Electronic technology,Buy
LBTYB,Liberty Global Ltd.,13.59,USD,4.942084942084947,301,0.35424267388490055,4849770929.895953,USD,,-11.0358,USD,3.0569757023138204,0,Communications,Buy
FRSH,Freshworks Inc.,15.835,USD,-2.071737786023505,1785973,0.5248680881637724,4795700985.955782,USD,,-0.3397,USD,40.088183421516746,0,Technology services,Buy
TGTX,"TG Therapeutics, Inc.",30.77,USD,2.225913621262452,1103436,0.6011048659523772,4789822233.745515,USD,,-0.1067,USD,60.71428571428571,0,Health technology,Strong buy
LANC,Lancaster Colony Corporation,173.225,USD,0.049093219360060045,77107,0.622012232603389,4774947201.037311,USD,29.930368373764598,5.7876,USD,35.563207083128376,2.10812,Consumer non-durables,Neutral
RUM,Rumble Inc.,12.25,USD,-5.841660261337432,4295524,0.20929246226896522,4774568189.89239,USD,,-0.6445,USD,-47.75332416322788,0,Technology services,Neutral
CRNX,"Crinetics Pharmaceuticals, Inc.",51.38,USD,0.4889497359671426,342950,0.4541431909044766,4764859278.767063,USD,,-3.7175,USD,-2.1403450928673378,0,Health technology,Strong buy
LBTYK,Liberty Global Ltd.,13.505,USD,2.7777777777777795,514568,0.2728554802608124,4758919506.111112,USD,,-11.0358,USD,3.0569757023138204,0,Communications,Buy
LBTYA,Liberty Global Ltd.,13.105,USD,2.7037617554858984,1808577,0.8345883158272603,4755492342.18652,USD,,-11.0358,USD,3.0569757023138204,0,Communications,Buy
NSIT,"Insight Enterprises, Inc.",149.44,USD,-1.7488494411571311,110849,0.25999719946362926,4746496238.337936,USD,18.808840557821075,7.9452,USD,9.323573119048929,0,Technology services,Buy
RRR,"Red Rock Resorts, Inc.",44.83,USD,-3.0493079584775167,387147,0.9087403116241731,4734901732.282006,USD,19.45239954872863,2.3046,USD,-33.8651820816713,2.16263,Consumer services,Buy
COLM,Columbia Sportswear Company,82.74,USD,-1.4178482068390466,198032,0.39626363762063327,4732271366.487072,USD,22.924747866563226,3.6092,USD,-21.390455862174118,1.42976,Consumer non-durables,Neutral
LOPE,"Grand Canyon Education, Inc.",161.335,USD,-1.5048840048840069,53407,0.38048571581520674,4702234594.57616,USD,21.188978342811364,7.6141,USD,18.98890451633067,0,Commercial services,Strong buy
ALKS,Alkermes plc,28.8,USD,0.13908205841446156,393596,0.2313454526432045,4659912634.881781,USD,14.669926650366747,1.9632,USD,59.05371465608038,0,Health technology,Buy
TENB,"Tenable Holdings, Inc.",38.66,USD,-1.8283392585068714,406758,0.42385830916841416,4644434350.967496,USD,,-0.5079,USD,25.756468352580036,0,Technology services,Buy
HWC,Hancock Whitney Corporation,53.96,USD,-1.3888888888888853,264585,0.4611389942312529,4643816509.666667,USD,12.099197273420332,4.4598,USD,-19.85551781767211,2.74123,Finance,Strong buy
FCFS,"FirstCash Holdings, Inc.",102.84,USD,-0.7335907335907248,89787,0.4014533104349603,4602331198.5139,USD,19.012053538416033,5.4092,USD,8.342179582189999,1.40927,Finance,Buy
VKTX,"Viking Therapeutics, Inc.",41.1,USD,2.13717693836978,1099849,0.2442216876339046,4580035660.049703,USD,,-0.9366,USD,-1.3088155759870201,0,Health technology,Strong buy
GLNG,Golar LNG Limited,43.515,USD,2.823724007561437,798706,0.6293896187977969,4550228715.194235,USD,,,,,2.36295,Transportation,Strong buy
CLBT,Cellebrite DI Ltd.,21.68,USD,-1.5887426236949678,373092,0.3285812357684769,4511213946.563776,USD,,-1.5499,USD,-382.384064737006,0,Technology services,Strong buy
AVT,"Avnet, Inc.",51.76,USD,-1.0703363914373132,197132,0.14723139398363166,4500063467.134557,USD,13.532379931501477,3.8249,USD,-55.41347072948967,2.44648,Distribution services,Neutral
PRCT,PROCEPT BioRobotics Corporation,82.67,USD,2.6701440635866938,385663,0.6806065868284608,4496811479.401888,USD,,-1.9522,USD,16.24694324080828,0,Health technology,Strong buy
KRYS,"Krystal Biotech, Inc.",155.59,USD,-0.6830077875654239,125079,0.41585321740240605,4474854008.267777,USD,88.018328901963,1.7677,USD,,0,Health technology,Strong buy
EXPO,"Exponent, Inc.",88.0301,USD,-1.2007856341189562,72053,0.24552577299915052,4468800211.632216,USD,42.633717551336694,2.0648,USD,4.6634225466342185,1.25701,Industrial services,Buy
BRZE,"Braze, Inc.",43.17,USD,3.080229226361029,544718,0.4365781578517314,4467443433.994268,USD,,-1.1405,USD,18.038088393819613,0,Technology services,Strong buy
BGC,"BGC Group, Inc.",9.2903,USD,2.541942604856509,1602504,0.4904197618503098,4456733113.972494,USD,38.50103605470369,0.2413,USD,552.1621621621622,0.772627,Finance,Strong buy
IEP,Icahn Enterprises L.P.,8.819,USD,1.7185697808535283,1174061,0.6743828755168253,4444806451.488235,USD,,-1.0924,USD,50.75952219968447,40.3691,Energy minerals,Strong buy
GDS,GDS Holdings Limited,23.265,USD,-2.0833333333333375,418919,0.49352694954331094,4434861489.332439,USD,,-3.0014,USD,-185.27706491778346,0,Technology services,Strong buy
RELY,"Remitly Global, Inc.",22.38,USD,-0.8418254319893721,1101258,0.7745911472102155,4432608638.637129,USD,,-0.3521,USD,38.797149313401704,0,Commercial services,Buy
EEFT,"Euronet Worldwide, Inc.",100.54,USD,-2.236483858420845,112379,0.36600613663373627,4416885840.483859,USD,14.524494011932795,6.9221,USD,29.066602028639625,0,Technology services,Buy
AVAV,"AeroVironment, Inc.",156.295,USD,1.5628046006888046,210460,0.40283681644453156,4408201175.014686,USD,90.51659234377715,1.7267,USD,,0,Electronic technology,Strong buy
BWIN,"The Baldwin Insurance Group, Inc.",37.33,USD,-3.689370485036119,399306,0.8479182782994579,4389366009.71646,USD,,-0.6425,USD,63.61010421386497,0,Finance,Buy
FELE,"Franklin Electric Co., Inc.",95.92,USD,-1.5700359158542854,58529,0.3027079193633974,4382330957.981324,USD,24.207550979204523,3.9624,USD,-4.018603299178842,1.02617,Producer manufacturing,Neutral
RGTI,"Rigetti Computing, Inc.",18.005,USD,17.98820445609436,135321373,0.6614243899915868,4362536068.961009,USD,,-0.3772,USD,43.93579072532699,0,Electronic technology,Strong buy
LLYVK,Liberty Media Corporation - Series C Liberty Live,68.42,USD,0.5289450484866286,209818,0.7760092432598765,4353810022.54,USD,,-0.8839,USD,,0,Consumer services,Strong buy
RUSHA,"Rush Enterprises, Inc.",54.84,USD,0.09125752874612934,141762,0.37964747593961784,4327961456.657784,USD,14.548734546612193,3.7694,USD,-13.337165191401306,1.27761,Retail trade,Strong buy
AXSM,"Axsome Therapeutics, Inc.",88.86,USD,5.023046921167711,686015,0.7437429116941692,4306366730.981917,USD,,-6.5365,USD,-44.43707877582588,0,Health technology,Strong buy
AEIS,"Advanced Energy Industries, Inc.",114.24,USD,-1.2021101790192863,91062,0.4218081023730701,4303770864.63513,USD,100.48377165977658,1.1369,USD,-68.08432990848353,0.345931,Electronic technology,Buy
RUSHB,"Rush Enterprises, Inc.",53.99,USD,-0.8265980896399627,12821,0.535831456119161,4288273237.754041,USD,14.32323446702393,3.7694,USD,-13.337165191401306,1.28582,Retail trade,Strong buy
VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",65.6,USD,0.21387106630003141,103559,0.2765764018974884,4266230616.4619613,USD,16.26258118895334,4.0338,USD,32.60790953022782,2.3755,Finance,Buy
ADMA,ADMA Biologics Inc,17.99,USD,4.8979591836734695,1169559,0.4968566428272474,4252660386.130612,USD,65.11038726022439,0.2763,USD,,0,Health technology,Strong buy
ACLX,"Arcellx, Inc.",78.45,USD,2.2949537097405206,161993,0.2531658032610415,4242158207.9730077,USD,,-0.7458,USD,73.14077862210537,0,Health technology,Strong buy
TIGO,Millicom International Cellular S.A.,25.07,USD,0.23990403838464103,95210,0.6500981872905498,4210604242.366685,USD,27.434887283869557,0.9138,USD,312.5507900677201,0,Communications,Buy
PLXS,Plexus Corp.,155.03,USD,-0.9266359918200338,38772,0.14238592269911884,4199443848.229678,USD,38.62713342469167,4.0135,USD,-18.8125821786184,0,Electronic technology,Neutral
FTDR,"Frontdoor, Inc.",55.07,USD,0.7316627034936868,196805,0.3424607949223869,4175645889.262667,USD,18.311498304183015,3.0074,USD,42.166966058428656,0,Consumer durables,Buy
PI,"Impinj, Inc.",146.77,USD,1.0395153517830231,173492,0.3353107594684722,4151911921.292304,USD,173.34356915082085,0.8467,USD,,0,Electronic technology,Strong buy
ALGM,"Allegro MicroSystems, Inc.",22.56,USD,3.202195791399814,1354270,0.6189692806551979,4150675911.941446,USD,,-0.1348,USD,-110.3780121641389,0,Electronic technology,Strong buy
NWL,Newell Brands Inc.,9.9522,USD,-0.07831325301206186,1562965,0.3064795542577631,4140115215.987469,USD,,-0.5977,USD,55.10740573832056,2.81124,Producer manufacturing,Neutral
IPAR,"Interparfums, Inc.",129.08,USD,-1.8477682305527936,31399,0.25290792972157494,4134468507.2615013,USD,27.65565411149677,4.6674,USD,-5.571740713765483,2.2812,Consumer non-durables,Buy
IESC,"IES Holdings, Inc.",206.942,USD,2.97671178343949,77235,0.3691102929369394,4132977502.8456206,USD,21.219162069601953,9.7526,USD,115.12771871001894,0,Industrial services,
APLS,"Apellis Pharmaceuticals, Inc.",32.98,USD,3.3531808210592184,568321,0.3066541987896159,4102481549.278596,USD,,-2.0372,USD,61.19766866024152,0,Health technology,Buy
SBRA,"Sabra Health Care REIT, Inc.",16.98,USD,-1.9630484988452646,718527,0.33097827836866683,4097683428.9999995,USD,40.984793627805935,0.4143,USD,,6.92841,Finance,Buy
SRRK,Scholar Rock Holding Corporation,43.485,USD,0.6131420638593258,497999,0.4643698032205696,4070846306.0008097,USD,,-2.4687,USD,-9.564175394993788,0,Health technology,Strong buy
SKYW,"SkyWest, Inc.",100.94,USD,0.8089483671227428,126908,0.31815391110352337,4070689250.979327,USD,17.23937696406613,5.8552,USD,,0,Transportation,Buy
SLAB,"Silicon Laboratories, Inc.",125.12,USD,0.7245210111093268,148736,0.48924191449581794,4059898328.864273,USD,,-7.4024,USD,-504.1714441714442,0,Electronic technology,Buy
SANM,Sanmina Corporation,75.245,USD,-0.5616492665521304,127144,0.29868158101277453,4057780219.5362763,USD,19.259022267724596,3.907,USD,-24.8162259939191,0,Health technology,Neutral
NFE,New Fortress Energy Inc.,16.09,USD,6.41534391534392,3917355,0.7172441206691865,4045336446.546958,USD,17.810493690502547,0.9034,USD,-52.492637778712655,2.6455,Utilities,Buy
KTOS,"Kratos Defense & Security Solutions, Inc.",26.285,USD,-0.3601213040181913,591607,0.48743831292312545,3970976889.567096,USD,264.70292044310173,0.0993,USD,,0,Electronic technology,Buy
CORZ,"Core Scientific, Inc.",14.2066,USD,1.1145907473309549,5787292,0.5845766737008962,3967236025.7233596,USD,,-5.4457,USD,-311.8665859930419,0,Technology services,Strong buy
FIZZ,National Beverage Corp.,42.21,USD,-1.0780407780642158,100725,0.5424132421529807,3951474076.271854,USD,21.287003883201372,1.9829,USD,13.127567320858066,0,Consumer non-durables,Sell
ALVO,Alvotech,13.1,USD,-0.9826152683295598,57328,0.2626334630435759,3949408795.6311407,USD,,-1.6606,USD,28.646929918790015,0,Health technology,Buy
VRRM,Verra Mobility Corporation,23.921,USD,-1.0711331679073628,397386,0.3089807877779253,3942280204.7146816,USD,39.80862040272924,0.6009,USD,16.40836884928322,0,Transportation,Buy
ASO,"Academy Sports and Outdoors, Inc.",56.71,USD,-1.425343299148271,870786,0.4650503291026318,3935509158.5303316,USD,9.323775545435115,6.0823,USD,-6.137345679012352,0.764818,Retail trade,Buy
IBOC,International Bancshares Corporation,63.18,USD,0.03166561114630007,128725,0.3241031802522277,3929973424.164661,USD,9.823830329793354,6.4313,USD,-2.192989126302177,2.08993,Finance,
DORM,"Dorman Products, Inc.",128.485,USD,-0.8220764183712833,57419,0.35092683701969796,3921039109.0701275,USD,21.523217636022515,5.9696,USD,94.44317774665319,0,Consumer durables,Buy
SMPL,The Simply Good Foods Company,38.765,USD,-0.5515649050795185,315712,0.3847285743758574,3916315174.4801188,USD,28.172238372093027,1.376,USD,3.8961038961038863,0,Consumer non-durables,Buy
GH,"Guardant Health, Inc.",31.575,USD,3.3551554828150523,1041116,0.6779888831328844,3901236751.320785,USD,,-4.2369,USD,-4.20827389443652,0,Health services,Strong buy
WRD,WeRide Inc.,14.175,USD,-0.035260930888568444,36634,0.4586169383056687,3892303899,USD,,-1.0878,USD,-69.33374844333751,0,Technology services,Strong buy
OPCH,"Option Care Health, Inc.",22.76,USD,-1.8965517241379213,453562,0.24449151288401955,3873324890.9413795,USD,19.05240247781684,1.1946,USD,-15.71297537571438,0,Health services,Buy
GSHD,"Goosehead Insurance, Inc.",104.13,USD,-2.8819250139899304,83295,0.3086319115651653,3864778601.3914385,USD,143.17338099821256,0.7273,USD,62.81620774569061,0,Finance,Buy
NCNO,"nCino, Inc.",33.35,USD,-0.6849315068493057,452930,0.2793147086115427,3861727777.6369867,USD,,-0.1573,USD,72.76190476190476,0,Technology services,Buy
SHC,Sotera Health Company,13.56,USD,-0.8771929824561345,378871,0.32149618074203334,3840721524.9385967,USD,54.63336019339243,0.2482,USD,,0,Health technology,Buy
BANF,BancFirst Corporation,115.705,USD,-1.2587472264891693,39343,0.34613574278462306,3833181873.641108,USD,18.588641657964494,6.2245,USD,-5.5219100526691305,1.51903,Finance,Neutral
ICUI,"ICU Medical, Inc.",155.63,USD,0.2964490558742076,55940,0.23848349394945123,3810486316.356384,USD,,-4.5671,USD,-289.75081071855266,0,Health technology,Buy
ACHC,"Acadia Healthcare Company, Inc.",40.94,USD,3.2534678436317757,514744,0.24810668112491482,3802726502.105422,USD,13.422070683889581,3.0502,USD,,0,Health services,Buy
VRNA,Verona Pharma plc,48.04,USD,3.4453057708871695,1532760,1.9966394409888937,3800239411,USD,,-1.938,USD,-197.55872869645324,0,Health technology,Strong buy
RARE,Ultragenyx Pharmaceutical Inc.,41.105,USD,-2.293796054195397,639656,0.7011272626391624,3795811141.2598042,USD,,-6.4618,USD,28.01506138181493,0,Health technology,Strong buy
CCOI,"Cogent Communications Holdings, Inc.",77.3425,USD,0.35357467237577267,282068,0.5828779749832049,3791662173.633937,USD,99.4247332562026,0.7779,USD,-96.55705054439233,5.08629,Communications,Buy
BL,"BlackLine, Inc.",60.0789,USD,-1.120967741935485,222931,0.39010130899374335,3754061167.9108067,USD,34.45681348933241,1.7436,USD,214.67244179750944,0,Technology services,Neutral
CARG,"CarGurus, Inc.",35.9,USD,-1.7515051997810633,270975,0.4117186860191289,3723118587.2687464,USD,,-0.4654,USD,-125.64893910168091,0,Technology services,Buy
BLKB,"Blackbaud, Inc.",73.34,USD,-0.7846320346320323,49182,0.2472666283564778,3719634417.448593,USD,72.09988202909949,1.0172,USD,,0,Technology services,Neutral
XRAY,DENTSPLY SIRONA Inc.,18.65,USD,-1.7386722866175017,764144,0.24349480741612972,3707238635.0131717,USD,,-2.0732,USD,-105.14545814367702,3.37197,Health technology,Buy
IMVT,"Immunovant, Inc.",25.25,USD,1.9378280177634253,275542,0.24096501441459497,3706312164.2813888,USD,,-2.2155,USD,-12.805498981670063,0,Health technology,Strong buy
ATAT,Atour Lifestyle Holdings Limited,27.305,USD,1.543324656005947,501640,0.4667538379672667,3699935821,USD,23.431734317343174,1.1653,USD,168.31683168316832,1.56192,Consumer services,Strong buy
RNA,"Avidity Biosciences, Inc.",30.96,USD,6.464924346629995,630316,0.44197033972583527,3693816492.2640996,USD,,-2.898,USD,3.0801645429918683,0,Health technology,Strong buy
ALKT,"Alkami Technology, Inc.",36.66,USD,-0.05452562704471954,157873,0.24598580361522301,3684207524.8167934,USD,,-0.471,USD,20.291081401252328,0,Technology services,Buy
IAC,IAC Inc.,42.5,USD,-1.4835419564209564,490601,0.5334529558735485,3666393032.336578,USD,,-0.4349,USD,64.63365048385785,0,Technology services,Buy
CAMT,Camtek Ltd.,80.765,USD,-0.00619041723411595,113057,0.1935441570060359,3663997252.2408695,USD,36.59492523787948,2.207,USD,32.10822458996766,1.64665,Electronic technology,Strong buy
DOOO,BRP Inc.,49.97,USD,-1.7692156477295038,73412,0.6059280450129295,3648317496.8489275,USD,27.404613927890207,1.82341558,USD,-78.05407869309744,1.14738,Producer manufacturing,Buy
RYTM,"Rhythm Pharmaceuticals, Inc.",59.34,USD,6.0021436227224125,240596,0.39967334549760325,3646862468.50268,USD,,-4.3382,USD,-33.10628375061364,0,Health technology,Strong buy
EBC,"Eastern Bankshares, Inc.",16.945,USD,-1.768115942028984,428375,0.3949916852348489,3637471679.4049277,USD,7.292249429788699,2.3237,USD,,2.6087,Finance,Buy
PAGP,"Plains GP Holdings, L.P.",18.375,USD,-0.02720348204569644,1034668,0.6829123923094307,3628432039.5538626,USD,21.77132701421801,0.844,USD,3.838582677165355,6.90968,Industrial services,Buy
AGYS,"Agilysys, Inc.",129.365,USD,-1.7804266950117675,81165,0.37477143859778733,3615817913.651166,USD,36.91712801780721,3.5042,USD,649.7218656397091,0,Technology services,Strong buy
PAYO,Payoneer Global Inc.,10.08,USD,0.3984063745020013,775973,0.2738582607136656,3594663707.5219126,USD,29.166666666666664,0.3456,USD,142.01680672268907,0,Commercial services,Strong buy
ZI,ZoomInfo Technologies Inc.,10.43,USD,-0.7611798287345393,4260630,0.5677022316032915,3581336076.8896294,USD,389.17910447761193,0.0268,USD,-92.08037825059102,0,Technology services,Neutral
USLM,"United States Lime & Minerals, Inc.",124.4256,USD,-6.263673346391446,160009,1.4971658373458239,3557859198.6873827,USD,36.08526434848177,3.4481,USD,43.84464561344959,0.15067,Non-energy minerals,
FUTU,Futu Holdings Limited,79.72,USD,-0.3375421927740918,1057899,0.8404183204217237,3555075975,USD,19.555032256481958,4.0767,USD,2.6721402306956037,0,Finance,Strong buy
TCBI,"Texas Capital Bancshares, Inc.",76.91,USD,-1.649616368286453,98947,0.22475113083115691,3554141448.680946,USD,438.23361823361824,0.1755,USD,-97.64375763597063,0,Finance,Neutral
RIOT,"Riot Platforms, Inc.",10.299,USD,0.8716944172379886,17768491,0.6793083808712764,3542104834.718315,USD,35.27054794520548,0.292,USD,,0,Technology services,Strong buy
CVCO,"Cavco Industries, Inc.",436.57,USD,-2.164802904331852,18840,0.3036104503877318,3539130007.772852,USD,24.690778497299437,17.6815,USD,-19.991402520419012,0,Consumer durables,Buy
